Date,Site,Longitude,Latitude,Climate_region_of_UK,LCM_land_cover,Elevation,Slope,Aspect,Soil_type,Air_temperature_C,Relative_humidity_%,Wind_speed_m/s,EOBS_air_temperature_24h_mean_C,EOBS_24h_precipitation_mm/day,No_days_since_precipitation,Fuel_type,Species_name,Time_collected,FMC_%,2m_air_temperature_24h_mean_K,2m_air_temperature_24h_max_K,2m_dewpoint_temperature_24h_mean_K,10m_wind_speed_24h_mean_m/s,Vapour_pressure_24h_mean_hPa,2m_relative_humidity_6h_%,2m_relative_humidity_9h_%,2m_relative_humidity_12h_%,2m_relative_humidity_15h_%,Precipitation_24h_sum_mm/day,Precipitation_sum_3_days_before_mm/day,Precipitation_sum_1_week_before_mm/day,Precipitation_sum_4_weeks_before_mm/day,Precipitation_sum_12_weeks_before_mm/day,IGBP_land_cover_ID,IGBP_land_cover,Outlier_removed
01/11/2021,Stanta AG23,0.74103,52.498892,East Anglia,Acid Grassland,30,0.62120957,254.4332847,23,12.6,61.7,2.2,10.24999977,0,1,Bracken dead stem,Pteridium aquilinum,1200,120.7362283,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG23,0.74103,52.498892,East Anglia,Acid Grassland,30,0.62120957,254.4332847,23,12.6,61.7,2.2,10.24999977,0,1,Bracken dead leaves,Pteridium aquilinum,1200,17.6035337,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,13.2,60.5,2.3,9.909999778,0,1,Bracken live leaves,Pteridium aquilinum,1300,181.686375,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,13.2,60,0.6,9.909999778,0,1,Gorse live canopy,Ulex europaeus,1300,170.8117944,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Heather live canopy,Calluna vulgaris,1300,62.9672346,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,13.2,60,0.6,9.909999778,0,1,Bracken dead leaves,Pteridium aquilinum,1300,20.7079609,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,13.2,60.5,2.3,9.909999778,0,1,Gorse dead stem,Ulex europaeus,1300,17.9404124,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,13.2,60,0.6,9.909999778,0,1,Gorse dead stem,Ulex europaeus,1300,28.9864708,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,13.2,60.5,2.3,9.909999778,0,1,Litter,NA,1300,39.0950605,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Heather dead canopy,Calluna vulgaris,1300,16.8373637,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,13.2,60.5,2.3,9.909999778,0,1,Gorse dead canopy,Ulex europaeus,1300,12.6959686,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,13.2,60,0.6,9.909999778,0,1,Gorse live stem,Ulex europaeus,1300,119.3510013,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,13.2,60.5,2.3,9.909999778,0,1,Gorse live stem,Ulex europaeus,1300,84.4740791,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,13.2,60,0.6,9.909999778,0,1,Gorse dead canopy,Ulex europaeus,1300,13.5180121,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,13.2,60,0.6,9.909999778,0,1,Litter,NA,1300,128.7274535,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,13.2,60.5,2.3,9.909999778,0,1,Bracken dead leaves,Pteridium aquilinum,1300,30.0889309,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Litter,NA,1300,332.5186462,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,13.2,60,0.6,9.909999778,0,1,Bracken dead stem,Pteridium aquilinum,1300,258.9519542,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,13.2,60.5,2.3,9.909999778,0,1,Bracken dead stem,Pteridium aquilinum,1300,216.5513388,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Gorse dead stem,Ulex europaeus,1300,15.9376165,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Heather dead stem,Calluna vulgaris,1300,23.9288437,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Gorse dead canopy,Ulex europaeus,1300,12.4151686,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Heather live stem,Calluna vulgaris,1300,69.0605739,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Moss,NA,1300,648.8290766,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Gorse live canopy,Ulex europaeus,1300,142.8038553,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,13.2,60.5,2.3,9.909999778,0,1,Bracken live stem,Pteridium aquilinum,1300,382.0462704,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Litter,NA,1300,241.5190936,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Gorse live stem,Ulex europaeus,1300,72.2487193,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,13.2,60.5,2.3,9.909999778,0,1,Gorse live canopy,Ulex europaeus,1300,147.5149251,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,9,Savanna,N
01/11/2021,Stanta H3,0.75539,52.540589,East Anglia,Heathland,41,1.21976305,169.7148132,3,12.9,63.3,1.3,9.909999778,0,1,Organic layer,NA,1300,16.6748761,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG10,0.76053,52.490625,East Anglia,Acid Grassland,39,0.656103955,84.16669273,10,13,61.5,1.3,10.24999977,0,1,Organic layer,NA,1400,47.4002052,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG10,0.76053,52.490625,East Anglia,Acid Grassland,39,0.656103955,84.16669273,10,13,61.5,1.3,10.24999977,0,1,Heather live stem,Calluna vulgaris,1400,77.971866,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG10,0.76053,52.490625,East Anglia,Acid Grassland,39,0.656103955,84.16669273,10,13,61.5,1.3,10.24999977,0,1,Litter,NA,1400,145.0390663,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG10,0.76053,52.490625,East Anglia,Acid Grassland,39,0.656103955,84.16669273,10,13,61.5,1.3,10.24999977,0,1,Moss,NA,1400,367.7640604,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG10,0.76053,52.490625,East Anglia,Acid Grassland,39,0.656103955,84.16669273,10,13,61.5,1.3,10.24999977,0,1,Heather dead canopy,Calluna vulgaris,1400,14.8700786,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG10,0.76053,52.490625,East Anglia,Acid Grassland,39,0.656103955,84.16669273,10,13,61.5,1.3,10.24999977,0,1,Heather live canopy,Calluna vulgaris,1400,81.9902991,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Stanta AG10,0.76053,52.490625,East Anglia,Acid Grassland,39,0.656103955,84.16669273,10,13,61.5,1.3,10.24999977,0,1,Heather dead stem,Calluna vulgaris,1400,20.1207405,281.663147,285.0812378,277.6655579,5.573018074,8.457767487,78.33846283,76.08872223,63.14474106,67.26560974,0.270000011,11.06000006,13.58000005,84.63999942,213.6899989,9,Savanna,N
01/11/2021,Lynford Hall F3,0.59659,52.501275,East Anglia,Coniferous Forest,31,0.344253291,39.20980058,3,13.2,67.9,0,10.01999978,0,1,Twigs,NA,1500,45.0951818,281.6825562,285.2244873,277.8192139,5.529788494,8.565573692,79.55463409,75.38497162,62.1395874,68.00835419,0.579999983,12.38,14.81000011,80.00000122,204.1100012,5,Mixed forest,N
01/11/2021,Lynford Hall F3,0.59659,52.501275,East Anglia,Coniferous Forest,31,0.344253291,39.20980058,3,13.2,67.9,0,10.01999978,0,1,Litter,NA,1500,150.1619205,281.6825562,285.2244873,277.8192139,5.529788494,8.565573692,79.55463409,75.38497162,62.1395874,68.00835419,0.579999983,12.38,14.81000011,80.00000122,204.1100012,5,Mixed forest,N
01/11/2021,Lynford Hall F3,0.59659,52.501275,East Anglia,Coniferous Forest,31,0.344253291,39.20980058,3,13.2,67.9,0,10.01999978,0,1,Organic layer,NA,1500,158.1667845,281.6825562,285.2244873,277.8192139,5.529788494,8.565573692,79.55463409,75.38497162,62.1395874,68.00835419,0.579999983,12.38,14.81000011,80.00000122,204.1100012,5,Mixed forest,N
01/11/2021,Lynford Hall F3,0.59659,52.501275,East Anglia,Coniferous Forest,31,0.344253291,39.20980058,3,13.2,67.9,0,10.01999978,0,1,Moss,NA,1500,520.5210437,281.6825562,285.2244873,277.8192139,5.529788494,8.565573692,79.55463409,75.38497162,62.1395874,68.00835419,0.579999983,12.38,14.81000011,80.00000122,204.1100012,5,Mixed forest,N
01/11/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,13.6,63.4,0.3,10.24999977,0,1,Bracken dead stem,Pteridium aquilinum,1500,45.9227088,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,1,Evergreen needleleaf forest,N
01/11/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,13.6,63.4,0.3,10.24999977,0,1,Moss,NA,1500,498.1379158,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,1,Evergreen needleleaf forest,N
01/11/2021,Lynford Hall F3,0.59659,52.501275,East Anglia,Coniferous Forest,31,0.344253291,39.20980058,3,13.2,67.9,0,10.01999978,0,1,Bracken dead stem,Pteridium aquilinum,1500,210.9651017,281.6825562,285.2244873,277.8192139,5.529788494,8.565573692,79.55463409,75.38497162,62.1395874,68.00835419,0.579999983,12.38,14.81000011,80.00000122,204.1100012,5,Mixed forest,N
01/11/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,13.6,63.4,0.3,10.24999977,0,1,Bracken dead leaves,Pteridium aquilinum,1500,22.2537159,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,1,Evergreen needleleaf forest,N
01/11/2021,Lynford Hall F3,0.59659,52.501275,East Anglia,Coniferous Forest,31,0.344253291,39.20980058,3,13.2,67.9,0,10.01999978,0,1,Bracken dead leaves,Pteridium aquilinum,1500,24.4911461,281.6825562,285.2244873,277.8192139,5.529788494,8.565573692,79.55463409,75.38497162,62.1395874,68.00835419,0.579999983,12.38,14.81000011,80.00000122,204.1100012,5,Mixed forest,N
01/11/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,13.6,63.4,0.3,10.24999977,0,1,Twigs,NA,1500,57.6192085,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,1,Evergreen needleleaf forest,N
01/11/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,13.6,63.4,0.3,10.24999977,0,1,Litter,NA,1500,198.0043803,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,1,Evergreen needleleaf forest,N
01/11/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,13.6,63.4,0.3,10.24999977,0,1,Organic layer,NA,1500,91.0279245,281.6835327,285.1448975,277.8299561,5.466028214,8.573142052,79.50467682,75.24497223,62.40539932,68.34864044,0.579999983,12.38,14.81000011,80.00000122,204.1100012,1,Evergreen needleleaf forest,N
01/11/2021,Milden Hall F23,0.51947,52.362658,East Anglia,Coniferous Forest,9,0.544386164,348.5067874,23,12.3,66,0.1,10.27999977,0,1,Organic layer,NA,1600,23.4224828,281.7553101,285.5398865,277.7634277,5.489711761,8.536355972,78.41791534,76.20418549,63.03033829,65.72398376,0.49000001,13.29999995,16.56999989,88.88999973,219.559999,9,Savanna,N
01/11/2021,Milden Hall F23,0.51947,52.362658,East Anglia,Coniferous Forest,9,0.544386164,348.5067874,23,12.3,66,0.1,10.27999977,0,1,Twigs,NA,1600,33.4652455,281.7553101,285.5398865,277.7634277,5.489711761,8.536355972,78.41791534,76.20418549,63.03033829,65.72398376,0.49000001,13.29999995,16.56999989,88.88999973,219.559999,9,Savanna,N
01/11/2021,Milden Hall F23,0.51947,52.362658,East Anglia,Coniferous Forest,9,0.544386164,348.5067874,23,12.3,66,0.1,10.27999977,0,1,Moss,NA,1600,336.8663694,281.7553101,285.5398865,277.7634277,5.489711761,8.536355972,78.41791534,76.20418549,63.03033829,65.72398376,0.49000001,13.29999995,16.56999989,88.88999973,219.559999,9,Savanna,N
01/11/2021,Milden Hall F23,0.51947,52.362658,East Anglia,Coniferous Forest,9,0.544386164,348.5067874,23,12.3,66,0.1,10.27999977,0,1,Litter,NA,1600,141.1455884,281.7553101,285.5398865,277.7634277,5.489711761,8.536355972,78.41791534,76.20418549,63.03033829,65.72398376,0.49000001,13.29999995,16.56999989,88.88999973,219.559999,9,Savanna,N
02/08/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,19.4,75.9,0,15.13999966,0,1,Moss,NA,1200,494.3825324,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,1,Evergreen needleleaf forest,N
02/08/2021,Stanta AG23,0.74103,52.498892,East Anglia,Acid Grassland,30,0.62120957,254.4332847,23,22.4,61.3,0.3,15.13999966,0,1,Bracken live leaves,Pteridium aquilinum,1200,203.6658768,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,19.4,75.9,0,15.13999966,0,1,Bracken live leaves,Pteridium aquilinum,1200,318.8742164,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,1,Evergreen needleleaf forest,N
02/08/2021,Stanta AG23,0.74103,52.498892,East Anglia,Acid Grassland,30,0.62120957,254.4332847,23,22.4,61.3,0.3,15.13999966,0,1,Bracken live stem,Pteridium aquilinum,1200,252.2864237,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,19.4,75.9,0,15.13999966,0,1,Litter,NA,1200,113.2055085,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,1,Evergreen needleleaf forest,N
02/08/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,19.4,75.9,0,15.13999966,0,1,Organic layer,NA,1200,52.9194022,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,1,Evergreen needleleaf forest,N
02/08/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,19.4,75.9,0,15.13999966,0,1,Bracken live stem,Pteridium aquilinum,1200,390.4461,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,1,Evergreen needleleaf forest,N
02/08/2021,Thetford F11,0.70457,52.464867,East Anglia,Coniferous Forest,33,1.050678072,241.5777129,11,19.4,75.9,0,15.13999966,0,1,Twigs,NA,1200,85.9093006,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,1,Evergreen needleleaf forest,N
02/08/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,21.2,52.7,0.4,14.96999967,0,1,Bracken live leaves,Pteridium aquilinum,1300,250.0052482,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,21.2,52.7,0.4,14.96999967,0,1,Gorse live stem,Ulex europaeus,1300,116.746279,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,21.2,52.7,0.4,14.96999967,0,1,Litter,NA,1300,126.7822736,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,21.2,52.7,0.4,14.96999967,0,1,Gorse dead canopy,Ulex europaeus,1300,6.9282967,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,21.2,52.7,0.4,14.96999967,0,1,Gorse live canopy,Ulex europaeus,1300,149.7473689,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,21.2,52.7,0.4,14.96999967,0,1,Gorse dead stem,Ulex europaeus,1300,12.3143463,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Stanta AG11,0.73407,52.509294,East Anglia,Acid Grassland,42,1.179571482,163.9334276,11,21.2,52.7,0.4,14.96999967,0,1,Bracken live stem,Pteridium aquilinum,1300,335.1184543,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,26.5,49.2,0.5,14.96999967,0,1,Bracken live stem,Pteridium aquilinum,1400,307.7553729,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
02/08/2021,Stanta AG3,0.73881,52.535397,East Anglia,Acid Grassland,30,0.739300307,234.1068551,3,26.5,49.2,0.5,14.96999967,0,1,Litter,NA,1400,90.3844731,288.442688,291.4761047,282.5342407,1.588376164,11.81463814,88.38783264,61.52875519,52.31110001,55.06509781,0.159999996,17.85000038,39.56000023,98.26000068,262.0900007,9,Savanna,N
